Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,6,14/02/2018 11:40:23,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
3389,6,14/02/2018 11:34:13,2288773,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1192.341922943,6.5537298806,163483.785714286,249582.41715103,953113,3,2288773,326967.571428571,404271.807399369,1225941,3,2066596,344432.666666667,298920.039291224,953113,206766,0,0,0,0,172,152,3.495322603,3.0584072776,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 03:52:42,493,1,1,36,68,36,36,36.0,0.0,68,68,68.0,0.0,210953.346855984,4056.7951318459,493.0,0.0,493,493,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2028.3975659229,2028.3975659229,36,68,46.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,70.0,36.0,68.0,0,0,0,0,0,0,1,36,1,68,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 02:03:22,376814,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,2104.4865636627,29.1921213118,37681.4,48448.3148845814,96098,53,376761,75352.2,41826.5226465218,96183,597,376748,94187.0,2206.3249987253,96206,92008,0,0,0,0,132,112,15.922975261,13.2691460508,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 09:52:11,841,1,1,52,108,52,52,52.0,0.0,108,108,108.0,0.0,190249.70273484,2378.1212841855,841.0,0.0,841,841,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1189.0606420928,1189.0606420928,52,108,70.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,106.0,52.0,108.0,0,0,0,0,0,0,1,52,1,108,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 11:41:44,14291,1,1,62,144,62,62,62.0,0.0,144,144,144.0,0.0,14414.6665733679,139.9482191589,14291.0,0.0,14291,14291,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,69.9741095795,69.9741095795,62,144,89.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,134.0,62.0,144.0,0,0,0,0,0,0,1,62,1,144,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:29:37,375850,24,22,1912,2665,640,0,79.6666666667,133.8339875812,976,0,121.1363636364,258.6415602914,12177.7304775841,122.389251031,8352.2222222222,15545.1289899161,53588,3,375755,16337.1739130435,23938.951895968,81859,312,375842,17897.2380952381,30465.9493974909,121319,15,0,0,0,0,776,712,63.8552614075,58.5339896235,0,976,97.3829787234,200.3366246652,40134.7631822387,0,0,0,1,0,0,0,0,0,99.5,79.6666666667,121.1363636364,0,0,0,0,0,0,24,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,14/02/2018 01:32:12,256,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7812.5,256.0,0.0,256,256,256,256.0,0.0,256,256,0,0.0,0.0,0,0,0,0,0,0,40,0,7812.5,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:56:00,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 11:16:10,18980,1,1,32,64,32,32,32.0,0.0,64,64,64.0,0.0,5057.9557428873,105.3740779768,18980.0,0.0,18980,18980,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,52.6870389884,52.6870389884,32,64,42.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,64.0,32.0,64.0,0,0,0,0,0,0,1,32,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 03:40:45,877,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,740022.805017104,7981.755986317,146.1666666667,106.2984791362,306,0,518,259.0,154.1492782987,368,150,571,190.3333333333,202.4261182094,403,0,0,0,0,0,72,92,3420.7525655644,4561.0034207526,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:45:10,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,14/02/2018 11:42:23,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 09:47:49,922,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,194143.1670282,2169.1973969631,922.0,0.0,922,922,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1084.5986984816,1084.5986984816,40,139,73.0,57.1576766498,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:05:50,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
443,6,14/02/2018 10:03:44,115760974,30,38,717,32596,350,0,23.9,74.6977126548,1460,0,857.7894736842,698.3767339974,287.7740126824,0.5874173104,1727775.73134328,3757665.74121576,10015200,1,115760974,3991757.72413793,4903365.12882578,10031068,29,110385447,2983390.45945946,4646959.61971061,10031141,1,0,0,0,0,612,904,0.2591546958,0.3282626147,0,1460,482.7971014493,665.3398861553,442677.164109122,0,0,0,1,0,0,0,0,1,489.8970588235,23.9,857.7894736842,0,0,0,0,0,0,30,717,38,32596,8192,123,15,20,20104.25,14480.2314592563,66085,15866,9626640.0,1343755.54820652,10015200,5359646,Benign
3389,6,14/02/2018 10:48:31,2861663,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,952.2435031658,5.2417073569,204404.5,262160.682053451,953199,3,2861663,408809.0,423265.458752936,1332937,3,2543088,423848.0,259662.560560432,953199,306894,0,0,0,0,172,152,2.795577257,2.4461300999,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,64240,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 01:50:32,1568,1,1,31,127,31,31,31.0,0.0,127,127,127.0,0.0,100765.306122449,1275.5102040816,1568.0,0.0,1568,1568,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,637.7551020408,637.7551020408,31,127,63.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,94.5,31.0,127.0,0,0,0,0,0,0,1,31,1,127,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 11:24:51,3269015,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,834.808038507,5.2003432227,204313.4375,396406.174383627,1376082,3,3269015,363223.888888889,506217.578402915,1376082,3,3199582,533263.666666667,575971.061144453,1463949,58545,0,0,0,0,212,152,3.0590254251,2.1413177976,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 10:40:07,1807031,8,9,1138,1581,677,0,142.25,227.7465696778,1173,0,175.6666666667,385.5612791762,1504.6781156494,9.4076969349,112939.4375,221840.260382095,935425,3,1807031,258147.285714286,374525.422687038,1082236,3,1736296,217037.0,293656.029799686,935425,49118,0,0,0,0,172,192,4.4271514988,4.9805454361,0,1173,151.0555555556,304.9810933816,93013.4673202615,0,0,0,1,0,0,0,0,1,159.9411764706,142.25,175.6666666667,0,0,0,0,0,0,8,1138,9,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:41:28,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
443,6,14/02/2018 10:22:11,14110352,33,66,569,79821,517,0,17.2424242424,90.152658829,1460,0,1209.4090909091,526.9250414439,5697.2356182185,7.0161254659,143983.183673469,1076944.71365309,10012129,0,14110352,440948.5,1871294.85622308,10012129,18,10298668,158441.046153846,1245361.62141723,10044078,0,0,0,0,0,672,1344,2.3387084886,4.6774169773,0,1460,803.9,712.2865655866,507352.151515152,0,0,0,1,0,0,0,0,2,812.0202020202,17.2424242424,1209.4090909091,0,0,0,0,0,0,33,569,66,79821,8192,1859,3,20,287250.0,0.0,287250,287250,10012129.0,0.0,10012129,10012129,Benign
21,6,14/02/2018 11:58:11,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 10:14:21,1848,1,1,51,161,51,51,51.0,0.0,161,161,161.0,0.0,114718.614718615,1082.2510822511,1848.0,0.0,1848,1848,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,541.1255411255,541.1255411255,51,161,87.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,131.5,51.0,161.0,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 09:24:02,10034915,4,4,757,916,757,0,189.25,378.5,458,0,229.0,264.4264232888,166.7179044367,0.7972165185,1433559.28571429,3684140.68526365,9786573,23,248342,82780.6666666667,128404.935708614,230718,225,10017548,3339182.66666667,5584475.63068667,9786596,17936,0,0,0,0,104,92,0.3986082593,0.3986082593,0,757,185.8888888889,291.8871547552,85198.1111111111,0,0,0,1,0,0,0,0,1,209.125,189.25,229.0,0,0,0,0,0,0,4,757,4,916,8192,120,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:37:03,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
443,6,14/02/2018 03:32:25,177,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11299.4350282486,177.0,0.0,177,177,177,177.0,0.0,177,177,0,0.0,0.0,0,0,0,0,0,0,40,0,11299.4350282486,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 02:54:59,138305,2,2,82,142,41,41,41.0,0.0,71,71,71.0,0.0,1619.6088355446,28.921586349,46101.6666666667,56289.2413906364,108846,38,29421,29421.0,0.0,29421,29421,38,38.0,0.0,38,38,0,0,0,0,16,16,14.4607931745,14.4607931745,41,71,53.0,16.4316767252,270.0,0,0,0,0,0,0,0,0,1,66.25,41.0,71.0,0,0,0,0,0,0,2,82,2,142,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 10:03:06,119053951,32,24,4807,8668,436,0,150.21875,210.143228326,788,0,361.1666666667,401.0741736308,113.1839799252,0.4703749815,2164617.29090909,3989591.98211483,10007419,42,119042627,3840084.74193548,4698820.51732203,10018738,11466,119042527,5175762.04347826,4806438.94986929,10018726,543,0,0,0,0,652,624,0.2687857037,0.2015892778,0,788,236.4035087719,320.0422326846,102427.030701754,0,0,0,1,0,0,0,0,0,240.625,150.21875,361.1666666667,0,0,0,0,0,0,32,4807,24,8668,8192,309,22,20,831231.181818182,2719321.8328723,9030295,11242,9990825.81818182,43743.2851619953,10007419,9859015,Benign
80,6,14/02/2018 03:46:24,54417396,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036752953,54417396.0,0.0,54417396,54417396,54417396,54417396.0,0.0,54417396,54417396,0,0.0,0.0,0,0,0,0,0,0,40,0,0.036752953,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 08:44:05,116019812,21,21,1270,3429,910,0,60.4761904762,200.6249284231,1400,0,163.2857142857,420.0713204751,40.5017032781,0.3620071372,2829751.51219512,4480731.12575151,10004211,0,116019812,5800990.6,4924292.93290668,10015260,39,110238429,5511921.45,5107572.50669193,10016191,0,0,0,0,0,432,428,0.1810035686,0.1810035686,0,1400,109.2790697674,325.7743394833,106128.920265781,0,0,0,1,0,0,0,0,1,111.880952381,60.4761904762,163.2857142857,0,0,0,0,0,0,21,1270,21,3429,8192,5428,15,20,28921.4166666667,61475.1595117282,224129,11011,9639393.0,1219117.48689086,10004211,5770337,Benign
21,6,14/02/2018 10:41:58,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
22,6,14/02/2018 02:58:13,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
53,17,14/02/2018 05:24:35,333,1,1,36,68,36,36,36.0,0.0,68,68,68.0,0.0,312312.312312312,6006.006006006,333.0,0.0,333,333,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3003.003003003,3003.003003003,36,68,46.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,70.0,36.0,68.0,0,0,0,0,0,0,1,36,1,68,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:52:13,376229,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12165.4630557453,116.9500490393,8749.511627907,19652.5833517803,105793,4,376098,17909.4285714286,28540.6507924599,105793,221,376221,17915.2857142857,35204.9181878653,142479,11,0,0,0,0,712,712,58.4750245196,58.4750245196,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
49818,6,14/02/2018 10:06:45,2,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,15500000.0,1500000.0,1.0,1.4142135624,2,0,2,1.0,1.4142135624,2,0,0,0.0,0.0,0,0,0,0,0,0,60,0,1500000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,980,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 01:29:53,1030,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,630097.087378641,6796.1165048544,171.6666666667,123.5421655414,332,0,711,355.5,92.6309883354,421,290,698,232.6666666667,277.6352523246,540,0,0,0,0,0,72,92,2912.6213592233,3883.4951456311,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:11:02,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
50551,6,14/02/2018 10:56:51,13,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.153846154,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,127,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:04:31,231,1,1,34,50,34,34,34.0,0.0,50,50,50.0,0.0,363636.363636364,8658.0086580087,231.0,0.0,231,231,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4329.0043290043,4329.0043290043,34,50,39.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,59.0,34.0,50.0,0,0,0,0,0,0,1,34,1,50,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:13:10,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:49:47,361272,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12713.4126087823,121.7918908745,8401.6744186047,15235.6730495382,57201,3,360385,17161.1904761905,18617.2446044495,57201,255,361269,17203.2857142857,27253.4883017621,111644,12,0,0,0,0,712,712,60.8959454372,60.8959454372,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 10:49:55,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 11:24:31,5651069,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,58.2190732408,1.4156613554,807295.571428572,2108660.28280801,5589009,41,62060,20686.6666666667,35526.4277170297,61709,119,5650878,1883626.0,3261991.20460326,5650249,286,0,0,0,0,92,92,0.7078306777,0.7078306777,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:22:35,49166,2,2,70,254,35,35,35.0,0.0,127,127,127.0,0.0,6589.9198633202,81.3570353496,16388.6666666667,23235.1439060173,42984,27,42984,42984.0,0.0,42984,42984,27,27.0,0.0,27,27,0,0,0,0,16,16,40.6785176748,40.6785176748,35,127,71.8,50.3904752905,2539.2,0,0,0,0,0,0,0,0,1,89.75,35.0,127.0,0,0,0,0,0,0,2,70,2,254,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50849,6,14/02/2018 12:27:22,77,3,1,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,688311.688311688,51948.051948052,25.6666666667,14.3643076176,42,15,77,38.5,4.9497474683,42,35,0,0.0,0.0,0,0,0,0,0,0,60,20,38961.038961039,12987.012987013,0,53,10.6,23.7023205615,561.8,0,0,0,0,1,0,0,0,0,13.25,17.6666666667,0.0,0,0,0,0,0,0,3,53,1,0,946,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 11:39:26,15625699,10,13,1533,7514,517,0,153.3,222.6432372903,1460,0,578.0,672.1293278331,578.9820986568,1.4719341516,710259.045454545,2370886.51307939,10000830,0,10201624,1133513.77777778,3325275.26189415,10000830,236,15597869,1299822.41666667,3154045.67949282,10028757,0,0,0,0,0,212,284,0.6399713702,0.8319627813,0,1460,376.9583333333,553.0540880198,305868.824275362,0,0,0,1,0,0,0,0,1,393.347826087,153.3,578.0,0,0,0,0,0,0,10,1533,13,7514,8192,35,5,20,114347.5,122253.812719686,200794,27901,7698502.0,3255983.48263132,10000830,5396174,Benign
21,6,14/02/2018 10:47:40,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
22,6,14/02/2018 02:12:07,365254,20,22,1944,2665,640,0,97.2,141.7906536895,976,0,121.1363636364,258.6415602914,12618.6160863399,114.9884737744,8908.6341463415,21070.4726130622,88404,6,364744,19197.052631579,34157.0888339183,124491,291,365236,17392.1904761905,30978.6680162641,88855,12,0,0,0,0,648,712,54.7564160831,60.2320576914,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,1,109.7380952381,97.2,121.1363636364,0,0,0,0,0,0,20,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:11:10,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
